shipment_id,created_date,shipped_date,delivered_date,sender_country,origin_center,destination_region,weight_grams,shipment_type,delivery_status,delay_reason,distance_km,return_reason,customer_rating,is_holiday_season
233,2024-02-09,2024-02-11,2024-02-14,LT,Vilnius,Siauliai,4947,Registered,Delivered,None,40,,3,False
234,2024-02-08,2024-02-09,2024-02-11,LT,Panevezys,Klaipeda,4850,Standard,Delivered,None,113,,2,False
235,2024-06-19,2024-06-21,2024-06-23,LT,Kaunas,Vilnius,3207,Express,Delivered,None,216,,4,False
236,2024-09-03,2024-09-04,2024-09-05,LT,Kaunas,Siauliai,2212,EMS,Delivered,None,13,,3,False
237,2024-11-02,2024-11-04,2024-11-06,LT,Klaipeda,Vilnius,3154,Standard,Delivered,None,203,,1,True
238,2024-09-02,2024-09-02,2024-09-08,LT,Klaipeda,Siauliai,3421,Standard,Delayed,Sorting issue,21,,2,False
239,2024-02-28,2024-03-01,2024-03-02,LT,Panevezys,Vilnius,507,Standard,Delivered,None,255,,1,False
240,2024-10-13,2024-10-14,2024-10-17,LT,Vilnius,Kaunas,3054,EMS,Delivered,None,190,,2,False
241,2024-01-19,2024-01-21,2024-01-24,LT,Kaunas,Siauliai,1244,Express,Delivered,None,57,,5,False
242,2024-07-10,2024-07-10,2024-07-11,LT,Kaunas,Panevezys,293,Standard,Delivered,None,222,,3,False
243,2024-11-26,2024-11-28,,LT,Kaunas,Vilnius,3872,Express,Lost,Sorting issue,53,,1,True
244,2024-11-16,2024-11-16,2024-11-17,LT,Vilnius,Klaipeda,3773,EMS,Delivered,None,322,,5,True
245,2024-09-28,2024-09-30,2024-10-04,LT,Panevezys,Siauliai,3880,Registered,Delivered,None,141,,3,False
246,2024-09-17,2024-09-18,2024-09-22,LT,Siauliai,Klaipeda,1014,Registered,Delayed,Weather,69,,1,False
247,2024-12-20,2024-12-20,2024-12-24,LT,Panevezys,Klaipeda,2269,EMS,Delivered,None,143,,1,True
248,2024-01-14,2024-01-15,2024-01-20,LT,Klaipeda,Siauliai,2213,Registered,Delayed,High volume,315,,1,False
249,2024-01-28,2024-01-29,2024-02-04,LT,Panevezys,Panevezys,4918,Registered,Delayed,Address error,36,,4,False
250,2024-12-02,2024-12-04,2024-12-07,LT,Siauliai,Panevezys,1975,Registered,Delayed,Sorting issue,49,,1,True
251,2024-06-06,2024-06-06,2024-06-08,LT,Panevezys,Siauliai,3486,Standard,Delivered,None,75,,3,False
252,2024-02-28,2024-02-28,2024-03-04,LT,Vilnius,Klaipeda,250,Standard,Delayed,Weather,83,,5,False
253,2024-08-13,2024-08-15,,LT,Klaipeda,Panevezys,2405,Express,Returned,Weather,243,Address incorrect,3,False
254,2024-01-29,2024-01-30,2024-02-02,LT,Klaipeda,Klaipeda,443,Express,Delivered,None,195,,4,False
255,2024-02-14,2024-02-16,2024-02-18,LT,Vilnius,Panevezys,3121,Standard,Delivered,None,347,,2,False
256,2024-11-09,2024-11-11,2024-11-13,LT,Kaunas,Klaipeda,1316,Standard,Delivered,None,125,,2,True
257,2024-02-12,2024-02-12,2024-02-16,LT,Siauliai,Panevezys,1697,EMS,Delayed,Address error,25,,1,False
258,2024-10-05,2024-10-06,2024-10-10,LT,Siauliai,Kaunas,2834,Express,Delivered,None,195,,1,False
259,2024-11-13,2024-11-15,2024-11-18,LT,Klaipeda,Vilnius,926,Standard,Delivered,None,319,,4,True
260,2024-01-25,2024-01-26,2024-01-29,LT,Vilnius,Panevezys,2635,EMS,Delayed,Weather,179,,4,False
261,2024-08-03,2024-08-04,2024-08-07,LT,Kaunas,Vilnius,4771,Registered,Delivered,None,236,,2,False
262,2024-01-19,2024-01-21,,LT,Panevezys,Vilnius,2149,Registered,Returned,Address error,90,Recipient unavailable,4,False
263,2024-11-26,2024-11-27,2024-12-03,LT,Siauliai,Klaipeda,4825,EMS,Delayed,Weather,248,,1,True
264,2024-01-17,2024-01-17,2024-01-24,LT,Kaunas,Kaunas,2337,Standard,Delayed,Weather,303,,2,False
265,2024-10-01,2024-10-02,2024-10-03,LT,Klaipeda,Vilnius,4498,Registered,Delivered,None,193,,2,False
266,2024-09-05,2024-09-07,2024-09-13,LT,Kaunas,Kaunas,3962,Express,Delayed,Sorting issue,166,,1,False
267,2024-12-04,2024-12-06,2024-12-10,LT,Vilnius,Klaipeda,3009,Express,Delivered,None,115,,4,True
268,2024-08-24,2024-08-26,2024-08-30,LT,Vilnius,Panevezys,4353,Registered,Delivered,None,348,,4,False
269,2024-06-22,2024-06-22,2024-06-25,LT,Siauliai,Klaipeda,1165,Standard,Delivered,None,35,,5,False
270,2024-11-06,2024-11-07,2024-11-08,LT,Klaipeda,Kaunas,4136,Standard,Delivered,None,78,,1,True
271,2024-09-05,2024-09-07,2024-09-08,LT,Kaunas,Panevezys,1892,Standard,Delivered,None,135,,4,False
272,2024-11-05,2024-11-06,2024-11-10,LT,Vilnius,Panevezys,1583,Standard,Delivered,None,264,,5,True
273,2024-11-21,2024-11-23,2024-11-25,LT,Panevezys,Kaunas,187,EMS,Delivered,None,105,,4,True
274,2024-05-02,2024-05-03,2024-05-04,LT,Panevezys,Siauliai,1679,Express,Delivered,None,43,,2,False
275,2024-04-21,2024-04-21,2024-04-28,LT,Vilnius,Vilnius,1124,EMS,Delayed,Address error,9,,4,False
276,2024-07-20,2024-07-20,2024-07-22,LT,Panevezys,Siauliai,3958,Standard,Delivered,None,268,,2,False
277,2024-04-19,2024-04-19,2024-04-24,LT,Kaunas,Kaunas,4734,Standard,Delayed,Sorting issue,125,,5,False
278,2024-05-04,2024-05-05,2024-05-09,LT,Panevezys,Kaunas,4013,Standard,Delivered,None,282,,1,False
279,2024-12-18,2024-12-18,2024-12-20,LT,Klaipeda,Siauliai,2605,Standard,Delivered,None,69,,2,True
280,2024-02-17,2024-02-17,2024-02-21,LT,Siauliai,Panevezys,886,Express,Delivered,None,251,,1,False
281,2024-02-06,2024-02-07,2024-02-08,LT,Vilnius,Panevezys,2632,Standard,Delivered,None,278,,4,False
282,2024-06-23,2024-06-23,2024-06-24,LT,Klaipeda,Kaunas,3820,Registered,Delivered,None,301,,1,False
283,2024-11-07,2024-11-08,2024-11-11,LT,Siauliai,Siauliai,208,Registered,Delivered,None,268,,4,True
284,2024-03-16,2024-03-18,2024-03-19,LT,Klaipeda,Panevezys,1919,EMS,Delivered,None,219,,5,False
285,2024-02-14,2024-02-16,2024-02-17,LT,Vilnius,Siauliai,368,Standard,Delivered,None,24,,3,False
286,2024-01-30,2024-01-31,2024-02-01,LT,Panevezys,Klaipeda,894,Standard,Delivered,None,288,,1,False
287,2024-06-05,2024-06-07,2024-06-09,LT,Siauliai,Kaunas,3561,EMS,Delivered,None,12,,4,False
288,2024-07-23,2024-07-23,,LT,Vilnius,Siauliai,2729,Registered,Returned,Sorting issue,333,Address incorrect,5,False
289,2024-10-03,2024-10-03,2024-10-07,LT,Kaunas,Vilnius,4225,EMS,Delivered,None,132,,3,False
290,2024-09-15,2024-09-17,2024-09-20,LT,Klaipeda,Klaipeda,1603,EMS,Delivered,None,278,,3,False
291,2024-02-24,2024-02-25,2024-02-29,LT,Kaunas,Panevezys,2351,Standard,Delivered,None,201,,4,False
292,2024-02-18,2024-02-19,2024-02-20,LT,Kaunas,Kaunas,3573,Registered,Delivered,None,147,,4,False
293,2024-02-06,2024-02-06,,LT,Kaunas,Vilnius,1796,Registered,Returned,High volume,322,Address incorrect,2,False
294,2024-05-17,2024-05-17,2024-05-21,LT,Kaunas,Kaunas,4202,Registered,Delivered,None,135,,3,False
295,2024-08-14,2024-08-15,2024-08-21,LT,Panevezys,Klaipeda,2743,Standard,Delayed,Sorting issue,143,,2,False
296,2024-03-06,2024-03-08,2024-03-12,LT,Siauliai,Vilnius,3103,Standard,Delivered,None,290,,3,False
297,2024-08-25,2024-08-25,2024-08-29,LT,Klaipeda,Siauliai,1089,Registered,Delivered,None,297,,4,False
298,2024-01-03,2024-01-05,,LT,Panevezys,Siauliai,1565,Standard,Returned,Sorting issue,237,Recipient unavailable,3,False
299,2024-10-03,2024-10-03,2024-10-05,LT,Panevezys,Kaunas,2231,Express,Delivered,None,343,,4,False
300,2024-03-09,2024-03-11,2024-03-15,LT,Panevezys,Vilnius,2876,Express,Delivered,None,19,,2,False
301,2024-08-01,2024-08-02,2024-08-04,LT,Vilnius,Siauliai,1129,Registered,Delivered,None,13,,1,False
302,2024-07-25,2024-07-26,2024-07-28,LT,Klaipeda,Klaipeda,334,EMS,Delivered,None,188,,1,False
303,2024-04-24,2024-04-25,2024-05-01,LT,Klaipeda,Klaipeda,2982,Standard,Delayed,Weather,280,,3,False
304,2024-06-17,2024-06-19,2024-06-23,LT,Siauliai,Kaunas,184,EMS,Delivered,None,65,,2,False
305,2024-02-28,2024-03-01,,LT,Klaipeda,Siauliai,3523,EMS,Lost,Sorting issue,327,,1,False
306,2024-04-23,2024-04-23,2024-04-25,LT,Vilnius,Kaunas,1571,Express,Delivered,None,101,,1,False
307,2024-05-14,2024-05-16,2024-05-18,LT,Siauliai,Kaunas,3411,Registered,Delivered,None,222,,3,False
308,2024-10-24,2024-10-26,,LT,Klaipeda,Panevezys,1280,EMS,Returned,Address error,140,Damaged,5,False
309,2024-10-22,2024-10-23,2024-10-26,LT,Klaipeda,Panevezys,1312,EMS,Delivered,None,186,,5,False
310,2024-07-21,2024-07-22,2024-07-23,LT,Kaunas,Klaipeda,3016,Registered,Delivered,None,28,,3,False
311,2024-03-08,2024-03-09,2024-03-13,LT,Kaunas,Kaunas,3349,EMS,Delivered,None,43,,2,False
312,2024-07-02,2024-07-04,2024-07-06,LT,Klaipeda,Vilnius,342,Standard,Delivered,None,338,,5,False
313,2024-06-24,2024-06-26,2024-06-27,LT,Kaunas,Vilnius,3037,Express,Delivered,None,225,,4,False
314,2024-01-22,2024-01-24,2024-01-27,LT,Vilnius,Klaipeda,3317,Express,Delivered,None,246,,2,False
315,2024-07-18,2024-07-18,2024-07-21,LT,Kaunas,Klaipeda,1173,Registered,Delivered,None,307,,4,False
316,2024-02-19,2024-02-19,2024-02-20,LT,Klaipeda,Siauliai,3934,EMS,Delivered,None,149,,3,False
317,2024-08-23,2024-08-24,2024-08-27,LT,Klaipeda,Siauliai,3972,Standard,Delivered,None,316,,1,False
318,2024-07-24,2024-07-26,2024-07-30,LT,Panevezys,Kaunas,2969,Registered,Delivered,None,92,,5,False
319,2024-08-31,2024-09-02,2024-09-06,LT,Klaipeda,Klaipeda,1149,Registered,Delivered,None,90,,4,False
320,2024-08-05,2024-08-05,2024-08-11,LT,Vilnius,Panevezys,2793,Registered,Delayed,Weather,51,,3,False
321,2024-09-12,2024-09-14,2024-09-18,LT,Siauliai,Vilnius,1890,Standard,Delivered,None,76,,4,False
322,2024-10-29,2024-10-30,,LT,Panevezys,Panevezys,3966,Express,Lost,Address error,55,,1,False
323,2024-10-16,2024-10-16,2024-10-20,LT,Siauliai,Siauliai,4886,Standard,Delivered,None,238,,3,False
324,2024-12-17,2024-12-18,2024-12-21,LT,Panevezys,Klaipeda,4983,Standard,Delivered,None,226,,1,True
325,2024-07-01,2024-07-03,2024-07-07,LT,Siauliai,Kaunas,1450,Standard,Delivered,None,209,,4,False
326,2024-09-21,2024-09-22,2024-09-26,LT,Vilnius,Vilnius,2219,Express,Delivered,None,320,,2,False
327,2024-03-25,2024-03-26,2024-03-29,LT,Panevezys,Kaunas,2073,EMS,Delivered,None,76,,2,False
328,2024-07-06,2024-07-06,2024-07-09,LT,Vilnius,Siauliai,2029,Standard,Delivered,None,307,,5,False
329,2024-05-21,2024-05-22,2024-05-26,LT,Siauliai,Kaunas,1430,Standard,Delivered,None,206,,5,False
330,2024-08-26,2024-08-28,2024-08-30,LT,Klaipeda,Vilnius,3199,Standard,Delivered,None,23,,1,False
331,2024-04-07,2024-04-09,,LT,Kaunas,Panevezys,875,Express,Lost,Weather,207,,4,False
332,2024-09-27,2024-09-29,2024-09-30,LT,Kaunas,Panevezys,4389,Standard,Delivered,None,91,,3,False
333,2024-11-02,2024-11-03,2024-11-07,LT,Panevezys,Kaunas,620,Standard,Delivered,None,255,,5,True
334,2024-09-22,2024-09-22,,LT,Klaipeda,Siauliai,141,Registered,Returned,High volume,50,Damaged,2,False
335,2024-01-22,2024-01-23,2024-01-27,LT,Kaunas,Siauliai,2490,Express,Delivered,None,188,,1,False
336,2024-07-11,2024-07-12,2024-07-13,LT,Panevezys,Siauliai,989,EMS,Delivered,None,50,,5,False
337,2024-05-31,2024-06-01,2024-06-03,LT,Klaipeda,Vilnius,976,Registered,Delivered,None,179,,5,False
338,2024-12-11,2024-12-12,2024-12-13,LT,Panevezys,Siauliai,1463,Registered,Delivered,None,247,,3,True
339,2024-01-22,2024-01-22,,LT,Vilnius,Kaunas,3672,Registered,Returned,High volume,55,Address incorrect,2,False
340,2024-11-13,2024-11-14,2024-11-17,LT,Vilnius,Siauliai,683,Standard,Delivered,None,141,,5,True
341,2024-05-26,2024-05-27,2024-06-01,LT,Kaunas,Kaunas,3521,Standard,Delayed,High volume,338,,2,False
342,2024-02-29,2024-03-01,2024-03-04,LT,Klaipeda,Klaipeda,1621,EMS,Delivered,None,76,,3,False
343,2024-04-22,2024-04-24,2024-04-26,LT,Panevezys,Vilnius,4835,Registered,Delivered,None,166,,2,False
344,2024-06-07,2024-06-07,2024-06-10,LT,Vilnius,Panevezys,3268,EMS,Delivered,None,252,,2,False
345,2024-11-05,2024-11-07,2024-11-09,LT,Kaunas,Panevezys,4216,Express,Delivered,None,101,,2,True
346,2024-01-21,2024-01-21,2024-01-22,LT,Kaunas,Vilnius,2323,Registered,Delivered,None,341,,4,False
347,2024-03-03,2024-03-04,2024-03-06,LT,Siauliai,Klaipeda,3664,Express,Delivered,None,85,,2,False
348,2024-08-22,2024-08-24,2024-08-26,LT,Siauliai,Klaipeda,1323,Standard,Delivered,None,189,,1,False
349,2024-03-07,2024-03-08,2024-03-12,LT,Kaunas,Vilnius,137,Express,Delivered,None,198,,2,False
350,2024-03-25,2024-03-27,2024-03-31,LT,Klaipeda,Klaipeda,2173,EMS,Delivered,None,246,,3,False
351,2024-10-03,2024-10-05,2024-10-08,LT,Vilnius,Panevezys,1857,Express,Delivered,None,50,,4,False
352,2024-06-22,2024-06-22,2024-06-26,LT,Vilnius,Kaunas,2037,Express,Delivered,None,232,,3,False
353,2024-07-26,2024-07-27,2024-07-29,LT,Klaipeda,Vilnius,1431,Express,Delivered,None,118,,1,False
354,2024-03-19,2024-03-19,2024-03-21,LT,Panevezys,Klaipeda,3119,Registered,Delivered,None,245,,2,False
355,2024-04-29,2024-04-30,2024-05-02,LT,Siauliai,Klaipeda,494,Express,Delivered,None,100,,4,False
356,2024-04-19,2024-04-21,2024-04-27,LT,Klaipeda,Kaunas,4380,Standard,Delayed,Weather,124,,1,False
357,2024-08-17,2024-08-17,2024-08-18,LT,Vilnius,Panevezys,369,Standard,Delivered,None,204,,5,False
358,2024-01-06,2024-01-06,2024-01-07,LT,Klaipeda,Panevezys,4718,Express,Delivered,None,223,,3,False
359,2024-01-03,2024-01-05,2024-01-08,LT,Klaipeda,Panevezys,2255,EMS,Delivered,None,292,,4,False
360,2024-12-14,2024-12-15,2024-12-17,LT,Panevezys,Kaunas,4896,EMS,Delivered,None,153,,3,True
361,2024-08-26,2024-08-27,2024-08-31,LT,Klaipeda,Vilnius,362,Express,Delivered,None,78,,3,False
362,2024-06-17,2024-06-19,2024-06-21,LT,Klaipeda,Siauliai,2723,Standard,Delivered,None,344,,3,False
363,2024-06-29,2024-07-01,2024-07-05,LT,Vilnius,Siauliai,2441,Registered,Delivered,None,298,,2,False
364,2024-08-15,2024-08-17,2024-08-18,LT,Kaunas,Siauliai,943,EMS,Delivered,None,289,,1,False
365,2024-11-07,2024-11-08,2024-11-11,LT,Klaipeda,Siauliai,3075,Standard,Delivered,None,287,,4,True
366,2024-07-19,2024-07-21,2024-07-27,LT,Panevezys,Klaipeda,3036,Standard,Delayed,High volume,326,,4,False
367,2024-01-17,2024-01-17,2024-01-20,LT,Panevezys,Kaunas,1207,Standard,Delivered,None,31,,3,False
368,2024-10-02,2024-10-02,2024-10-03,LT,Siauliai,Vilnius,1119,EMS,Delivered,None,239,,4,False
369,2024-01-27,2024-01-29,2024-02-02,LT,Panevezys,Siauliai,2642,Express,Delivered,None,90,,5,False
370,2024-07-03,2024-07-03,2024-07-06,LT,Panevezys,Panevezys,899,EMS,Delivered,None,107,,2,False
371,2024-03-10,2024-03-11,2024-03-13,LT,Panevezys,Panevezys,3219,Standard,Delivered,None,180,,3,False
372,2024-04-16,2024-04-17,2024-04-19,LT,Klaipeda,Panevezys,4149,Express,Delivered,None,80,,5,False
373,2024-09-15,2024-09-15,2024-09-16,LT,Klaipeda,Vilnius,3832,Registered,Delivered,None,71,,3,False
374,2024-02-29,2024-03-02,2024-03-06,LT,Klaipeda,Vilnius,939,Standard,Delivered,None,108,,4,False
375,2024-08-21,2024-08-23,2024-08-26,LT,Klaipeda,Panevezys,2690,Standard,Delivered,None,267,,2,False
376,2024-04-07,2024-04-08,2024-04-15,LT,Kaunas,Klaipeda,847,Standard,Delayed,Address error,99,,4,False
377,2024-08-22,2024-08-22,2024-08-23,LT,Klaipeda,Kaunas,1207,Registered,Delivered,None,330,,4,False
378,2024-07-26,2024-07-28,2024-08-05,LT,Siauliai,Siauliai,3640,EMS,Delayed,High volume,11,,3,False
379,2024-07-22,2024-07-24,2024-07-26,LT,Kaunas,Vilnius,3080,EMS,Delivered,None,122,,1,False
380,2024-01-24,2024-01-24,2024-01-25,LT,Siauliai,Vilnius,4972,Express,Delivered,None,233,,2,False
381,2024-08-28,2024-08-30,2024-08-31,LT,Siauliai,Panevezys,3875,Registered,Delivered,None,277,,5,False
382,2024-09-29,2024-09-30,2024-10-03,LT,Klaipeda,Klaipeda,2133,Standard,Delivered,None,287,,5,False
383,2024-06-03,2024-06-03,2024-06-07,LT,Kaunas,Klaipeda,1903,EMS,Delivered,None,164,,3,False
384,2024-02-25,2024-02-27,2024-03-06,LT,Panevezys,Vilnius,150,Express,Delayed,High volume,165,,3,False
385,2024-07-04,2024-07-05,2024-07-09,LT,Panevezys,Vilnius,2143,EMS,Delivered,None,154,,1,False
386,2024-12-27,2024-12-29,,LT,Panevezys,Vilnius,1894,EMS,Returned,Weather,134,Recipient unavailable,1,True
387,2024-04-04,2024-04-05,2024-04-13,LT,Panevezys,Siauliai,456,Standard,Delayed,Sorting issue,113,,4,False
388,2024-10-31,2024-11-01,2024-11-05,LT,Panevezys,Klaipeda,2539,Express,Delivered,None,143,,1,False
389,2024-07-24,2024-07-26,2024-07-28,LT,Kaunas,Panevezys,3824,EMS,Delivered,None,269,,2,False
390,2024-09-19,2024-09-20,2024-09-21,LT,Vilnius,Klaipeda,3861,Standard,Delivered,None,119,,5,False
391,2024-03-26,2024-03-28,2024-04-01,LT,Klaipeda,Panevezys,2306,Standard,Delayed,Weather,275,,3,False
392,2024-10-16,2024-10-17,2024-10-21,LT,Siauliai,Klaipeda,678,Express,Delivered,None,92,,2,False
393,2024-07-24,2024-07-26,2024-07-30,LT,Kaunas,Kaunas,4094,Express,Delivered,None,39,,3,False
394,2024-02-28,2024-03-01,2024-03-09,LT,Panevezys,Panevezys,2721,Standard,Delayed,Weather,241,,5,False
395,2024-01-06,2024-01-08,2024-01-11,LT,Klaipeda,Siauliai,1813,EMS,Delivered,None,280,,1,False
396,2024-11-08,2024-11-10,2024-11-13,LT,Panevezys,Klaipeda,2883,EMS,Delivered,None,227,,4,True
397,2024-04-18,2024-04-18,2024-04-22,LT,Panevezys,Siauliai,4010,Standard,Delivered,None,195,,5,False
398,2024-11-03,2024-11-05,2024-11-08,LT,Klaipeda,Vilnius,4996,Express,Delivered,None,305,,1,True
399,2024-03-09,2024-03-11,,LT,Klaipeda,Panevezys,2933,Standard,Lost,High volume,346,,3,False
400,2024-11-06,2024-11-06,2024-11-07,LT,Klaipeda,Panevezys,4486,EMS,Delivered,None,30,,2,True
401,2024-04-14,2024-04-14,2024-04-15,LT,Siauliai,Kaunas,479,EMS,Delivered,None,253,,1,False
402,2024-04-13,2024-04-13,2024-04-15,LT,Panevezys,Kaunas,4605,EMS,Delivered,None,269,,1,False
403,2024-10-20,2024-10-20,2024-10-21,LT,Siauliai,Klaipeda,4530,Express,Delivered,None,135,,5,False
404,2024-11-17,2024-11-18,,LT,Klaipeda,Klaipeda,3268,EMS,Returned,Sorting issue,264,Damaged,5,True
405,2024-05-26,2024-05-27,2024-06-02,LT,Kaunas,Klaipeda,1947,EMS,Delayed,Sorting issue,120,,2,False
406,2024-11-02,2024-11-04,2024-11-08,LT,Vilnius,Vilnius,218,Registered,Delivered,None,30,,1,True
407,2024-05-06,2024-05-08,2024-05-12,LT,Panevezys,Vilnius,1890,EMS,Delivered,None,278,,4,False
408,2024-11-10,2024-11-11,2024-11-12,LT,Panevezys,Klaipeda,3817,Registered,Delivered,None,269,,2,True
409,2024-11-02,2024-11-02,2024-11-03,LT,Kaunas,Panevezys,424,Standard,Delivered,None,238,,4,True
410,2024-02-21,2024-02-22,2024-02-26,LT,Vilnius,Vilnius,4446,Standard,Delivered,None,12,,4,False
411,2024-05-18,2024-05-19,2024-05-24,LT,Siauliai,Siauliai,4237,EMS,Delayed,Sorting issue,165,,3,False
412,2024-09-12,2024-09-14,2024-09-20,LT,Siauliai,Klaipeda,4985,Express,Delayed,High volume,174,,3,False
413,2024-02-26,2024-02-28,2024-03-04,LT,Panevezys,Panevezys,346,Express,Delayed,High volume,275,,4,False
414,2024-07-04,2024-07-04,2024-07-05,LT,Klaipeda,Kaunas,1738,Express,Delivered,None,27,,2,False
415,2024-06-13,2024-06-13,2024-06-17,LT,Siauliai,Klaipeda,406,Standard,Delivered,None,122,,4,False
416,2024-08-15,2024-08-16,2024-08-19,LT,Vilnius,Siauliai,4370,Standard,Delivered,None,335,,3,False
417,2024-10-18,2024-10-19,2024-10-25,LT,Panevezys,Vilnius,3777,Express,Delayed,Weather,104,,2,False
418,2024-08-25,2024-08-27,2024-08-31,LT,Vilnius,Vilnius,3955,Standard,Delivered,None,209,,5,False
419,2024-07-06,2024-07-06,2024-07-07,LT,Siauliai,Panevezys,1343,Express,Delivered,None,312,,3,False
420,2024-03-21,2024-03-23,2024-03-28,LT,Vilnius,Kaunas,3266,Registered,Delayed,Sorting issue,150,,1,False
421,2024-10-06,2024-10-08,2024-10-11,LT,Klaipeda,Panevezys,4443,Standard,Delivered,None,208,,5,False
422,2024-12-13,2024-12-15,2024-12-18,LT,Vilnius,Kaunas,1795,Standard,Delivered,None,252,,3,True
423,2024-03-29,2024-03-30,2024-04-03,LT,Panevezys,Siauliai,2027,Registered,Delayed,Address error,296,,1,False
424,2024-07-14,2024-07-15,2024-07-16,LT,Klaipeda,Vilnius,4889,Registered,Delivered,None,6,,1,False
425,2024-02-19,2024-02-21,2024-02-25,LT,Klaipeda,Vilnius,794,Express,Delivered,None,149,,2,False
426,2024-02-02,2024-02-03,2024-02-06,LT,Vilnius,Siauliai,2652,Registered,Delivered,None,143,,1,False
427,2024-01-09,2024-01-09,,LT,Panevezys,Siauliai,4361,Standard,Returned,High volume,271,Address incorrect,1,False
428,2024-08-02,2024-08-02,2024-08-04,LT,Vilnius,Vilnius,4936,EMS,Delivered,None,154,,5,False
429,2024-02-17,2024-02-18,2024-02-19,LT,Kaunas,Siauliai,4917,Registered,Delivered,None,153,,1,False
430,2024-01-12,2024-01-14,2024-01-17,LT,Vilnius,Vilnius,2377,Express,Delivered,None,195,,1,False
431,2024-06-16,2024-06-16,2024-06-19,LT,Klaipeda,Siauliai,3674,Standard,Delivered,None,18,,4,False
432,2024-10-09,2024-10-11,2024-10-15,LT,Klaipeda,Siauliai,3169,Standard,Delivered,None,137,,1,False
433,2024-01-26,2024-01-28,2024-01-31,LT,Vilnius,Kaunas,3858,EMS,Delivered,None,118,,1,False
434,2024-11-08,2024-11-08,2024-11-09,LT,Siauliai,Panevezys,3370,Express,Delivered,None,266,,4,True
435,2024-12-10,2024-12-12,2024-12-13,LT,Siauliai,Panevezys,3294,EMS,Delivered,None,78,,3,True
436,2024-03-05,2024-03-05,2024-03-09,LT,Vilnius,Kaunas,3130,Registered,Delivered,None,177,,2,False
437,2024-07-24,2024-07-26,,LT,Kaunas,Kaunas,4615,Registered,Returned,Address error,103,Recipient unavailable,1,False
438,2024-08-06,2024-08-07,2024-08-08,LT,Vilnius,Panevezys,1118,EMS,Delivered,None,69,,2,False
439,2024-08-13,2024-08-14,2024-08-18,LT,Panevezys,Panevezys,879,EMS,Delivered,None,91,,4,False
440,2024-01-06,2024-01-07,2024-01-10,LT,Kaunas,Panevezys,2166,Express,Delivered,None,157,,3,False
441,2024-07-11,2024-07-12,2024-07-19,LT,Siauliai,Panevezys,675,Registered,Delayed,Weather,123,,5,False
442,2024-10-13,2024-10-15,2024-10-16,LT,Klaipeda,Siauliai,4697,Standard,Delivered,None,189,,3,False
443,2024-06-28,2024-06-30,2024-07-01,LT,Siauliai,Klaipeda,1004,EMS,Delivered,None,250,,5,False
444,2024-06-18,2024-06-18,2024-06-20,LT,Panevezys,Kaunas,4154,Express,Delivered,None,182,,3,False
445,2024-02-04,2024-02-06,2024-02-09,LT,Kaunas,Kaunas,836,EMS,Delivered,None,205,,3,False
446,2024-04-29,2024-04-30,2024-05-04,LT,Panevezys,Kaunas,940,Express,Delivered,None,197,,1,False
447,2024-08-02,2024-08-03,2024-08-05,LT,Vilnius,Kaunas,3500,Standard,Delivered,None,26,,3,False
448,2024-09-12,2024-09-12,2024-09-13,LT,Klaipeda,Kaunas,2387,Standard,Delivered,None,284,,2,False
449,2024-11-09,2024-11-10,2024-11-14,LT,Vilnius,Vilnius,3050,Standard,Delayed,High volume,63,,1,True
450,2024-04-01,2024-04-01,2024-04-04,LT,Klaipeda,Siauliai,4491,Registered,Delivered,None,268,,2,False
